"","Year","date","thermo.depth","n2","sch_stab","temp_surface","temp_9m","temp_5m","mean_fDOM","mean_Chla","DOsat_surface","DOsat_5m","DOsat_9m","temp_4m","temp_1.6m","o2_kg_d","daily_CH4","mean_CO2_0.1","mean_CH4_0.1","mean_CO2_9","mean_CH4_9","PAR_umolm2s_Average","Rain_Total_mm","WindSpeed_Average_m_s"
"1",2020,2020-04-30,3.61625550912053,0.00185531967660489,22.761768979843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.1693765625,0.0310444444444444,2.59811319444444
"2",2020,2020-05-01,3.69208306224166,0.00240694212695916,22.6065517239551,14.5541979487179,7.85546022222222,9.31238101709402,17.3223076923077,5.24769230769231,102.677606837607,9.47307088888889,2.01558419097622,11.074508974359,14.2334847435897,NA,0.0779,NA,NA,NA,NA,253.018230351307,0,2.01985277777778
"3",2020,2020-05-02,3.80558186473695,0.00237862273040342,23.0272288184077,14.7858556643357,7.88931402097902,9.42274572727273,18.1888811188811,4.94461538461538,100.69958041958,10.7252993496503,1.93544711435458,11.2301928671329,13.9138031118881,NA,0.0055,NA,NA,NA,NA,527.270764942529,0,2.48444305555556
"4",2020,2020-05-03,3.93024886133662,0.00210624210625587,28.6221128266796,16.1338813286713,7.93183184615385,9.43659515384615,18.9976223776224,5.70167832867133,106.238741258741,8.80443091608392,1.86321058965045,11.2313411888112,14.3462926223776,NA,NA,NA,NA,NA,NA,453.275039343545,0,1.98493125
"5",2020,2020-05-04,3.69155247164995,0.00245427940496532,39.2391656183332,18.3351146153846,8.01086621678322,9.49177116783217,17.4937062937063,4.21230769230769,110.738041958042,6.95743083916084,1.75331228457077,11.2458878321678,15.4191367832168,NA,-0.0059,NA,NA,NA,NA,564.486931481482,0.00144113475177305,2.5309875
"6",2020,2020-05-05,3.44057174459201,0.00219404582803132,32.2719022071472,17.4216488111888,8.06586035664336,9.56304982517483,18.1651048951049,5.20314684615385,114.347762237762,2.41298404895105,1.75479726511848,11.2474018881119,15.4076656643357,NA,NA,NA,NA,NA,NA,165.317903127968,0.00211666666666667,1.78381805555556
"7",2020,2020-05-06,3.36215707047936,0.00256073582774365,28.0709631257733,15.8449081818182,8.07694471328671,9.58061955244755,17.3720979020979,6.78587411888112,111.116783216783,0.714252825174825,1.75836395348235,11.1520601398601,15.0746444755245,NA,0.0287,NA,NA,NA,NA,288.417871527778,0.000881944444444445,1.83025694444444
"8",2020,2020-05-07,3.77171277655517,0.00234064064839517,24.3829795461582,15.2361236170213,8.11183340425532,9.6579954964539,15.9436170212766,4.00397163120567,107.280638297872,1.38190185106383,1.76193735847848,11.2901404964539,14.7796687943262,NA,0.0406,NA,NA,NA,NA,554.65241308642,0,2.81002847222222
"9",2020,2020-05-08,3.73412774067937,0.00227421176386504,22.2504466269924,14.7154318881119,8.1478207972028,9.6350163006993,16.1318881118881,4.89244755244755,107.695804195804,0.0680214895104895,1.76547571359104,11.3557682517483,14.4344397902098,NA,NA,NA,NA,NA,NA,193.289926197003,0.000529166666666667,1.62560277777778
"10",2020,2020-05-09,4.20694125322265,0.00234788103061376,20.2210647073815,14.3897566901408,8.16187802112676,9.78775890140845,15.882323943662,6.71823943661972,103.885985915493,0,1.76902568436762,11.7899975352113,13.9277171126761,NA,0.0092,NA,NA,NA,NA,568.339248101396,0,2.60980555555556
"11",2020,2020-05-10,4.35540372295694,0.00191925930490071,17.1756481016382,13.8763867605634,8.19527322535211,9.94443675352113,15.8501408450704,4.60408450704225,102.419154929577,0.0154666690140845,1.77255630961517,11.7610892253521,13.4746442957746,NA,NA,NA,NA,NA,NA,573.927299433393,0,2.6104125
"12",2020,2020-05-11,4.38403862857784,0.00198834316634196,19.3066575442364,14.0409423140496,8.22280614049587,9.98515704958678,15.0599173553719,3.74181818181818,104.85479338843,0.150730446280992,1.77595720788153,11.8550812396694,13.9045218595041,NA,NA,NA,NA,NA,NA,457.344604012346,0,2.69745694444444
