"","datetime","site_id","depth","observation","variable"
"131","2020-06-12 00:00:00","fcre",NA,2.91585571428571,"co2flux_umolm2s_mean"
"132","2020-06-12 00:00:00","fcre",NA,0.00774066666666667,"ch4flux_umolm2s_mean"
"133","2020-06-13 00:00:00","fcre",NA,4.13176381818182,"co2flux_umolm2s_mean"
"134","2020-06-13 00:00:00","fcre",NA,0.00497444444444444,"ch4flux_umolm2s_mean"
"135","2020-06-14 00:00:00","fcre",NA,7.19824766666667,"co2flux_umolm2s_mean"
"136","2020-06-14 00:00:00","fcre",NA,-0.00411583333333333,"ch4flux_umolm2s_mean"
"137","2020-06-15 00:00:00","fcre",NA,0.690100428571429,"co2flux_umolm2s_mean"
"138","2020-06-15 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"139","2020-06-16 00:00:00","fcre",NA,0.2419975,"co2flux_umolm2s_mean"
"140","2020-06-16 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"141","2020-06-17 00:00:00","fcre",NA,NA,"co2flux_umolm2s_mean"
"142","2020-06-17 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"143","2020-06-18 00:00:00","fcre",NA,NA,"co2flux_umolm2s_mean"
"144","2020-06-18 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"145","2020-06-19 00:00:00","fcre",NA,5.61841,"co2flux_umolm2s_mean"
"146","2020-06-19 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"147","2020-06-20 00:00:00","fcre",NA,-0.639203523809524,"co2flux_umolm2s_mean"
"148","2020-06-20 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"149","2020-06-21 00:00:00","fcre",NA,1.995911,"co2flux_umolm2s_mean"
"150","2020-06-21 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"151","2020-06-22 00:00:00","fcre",NA,3.006068,"co2flux_umolm2s_mean"
"152","2020-06-22 00:00:00","fcre",NA,-0.00154333333333333,"ch4flux_umolm2s_mean"
"153","2020-06-23 00:00:00","fcre",NA,5.71049555555556,"co2flux_umolm2s_mean"
"154","2020-06-23 00:00:00","fcre",NA,0.0117141666666667,"ch4flux_umolm2s_mean"
"155","2020-06-24 00:00:00","fcre",NA,7.78219909090909,"co2flux_umolm2s_mean"
"156","2020-06-24 00:00:00","fcre",NA,0.0109051538461538,"ch4flux_umolm2s_mean"
"157","2020-06-25 00:00:00","fcre",NA,1.53690536,"co2flux_umolm2s_mean"
"158","2020-06-25 00:00:00","fcre",NA,0.00780054166666667,"ch4flux_umolm2s_mean"
"159","2020-06-26 00:00:00","fcre",NA,6.06123682352941,"co2flux_umolm2s_mean"
"160","2020-06-26 00:00:00","fcre",NA,0.000206644444444444,"ch4flux_umolm2s_mean"
"161","2020-06-27 00:00:00","fcre",NA,8.50876742105263,"co2flux_umolm2s_mean"
"162","2020-06-27 00:00:00","fcre",NA,0.00553066666666667,"ch4flux_umolm2s_mean"
"163","2020-06-28 00:00:00","fcre",NA,3.58282125,"co2flux_umolm2s_mean"
"164","2020-06-28 00:00:00","fcre",NA,-0.00312942857142857,"ch4flux_umolm2s_mean"
"165","2020-06-29 00:00:00","fcre",NA,9.75661751851852,"co2flux_umolm2s_mean"
"166","2020-06-29 00:00:00","fcre",NA,0.0136942857142857,"ch4flux_umolm2s_mean"
"167","2020-06-30 00:00:00","fcre",NA,8.37162257575758,"co2flux_umolm2s_mean"
"168","2020-06-30 00:00:00","fcre",NA,0.0115851034482759,"ch4flux_umolm2s_mean"
"169","2020-07-01 00:00:00","fcre",NA,5.49805320833333,"co2flux_umolm2s_mean"
"170","2020-07-01 00:00:00","fcre",NA,0.0100604761904762,"ch4flux_umolm2s_mean"
"171","2020-07-02 00:00:00","fcre",NA,1.272435125,"co2flux_umolm2s_mean"
"172","2020-07-02 00:00:00","fcre",NA,0.0143006666666667,"ch4flux_umolm2s_mean"
"173","2020-07-03 00:00:00","fcre",NA,3.17588341666667,"co2flux_umolm2s_mean"
"174","2020-07-03 00:00:00","fcre",NA,0.0042836,"ch4flux_umolm2s_mean"
"175","2020-07-04 00:00:00","fcre",NA,6.52606218181818,"co2flux_umolm2s_mean"
"176","2020-07-04 00:00:00","fcre",NA,0.0129557142857143,"ch4flux_umolm2s_mean"
"177","2020-07-05 00:00:00","fcre",NA,0.172991,"co2flux_umolm2s_mean"
"178","2020-07-05 00:00:00","fcre",NA,0.00384733333333333,"ch4flux_umolm2s_mean"
"179","2020-07-06 00:00:00","fcre",NA,4.17114154545455,"co2flux_umolm2s_mean"
"180","2020-07-06 00:00:00","fcre",NA,0.001426128,"ch4flux_umolm2s_mean"
"181","2020-07-07 00:00:00","fcre",NA,-0.375114666666667,"co2flux_umolm2s_mean"
"182","2020-07-07 00:00:00","fcre",NA,0.000320866666666667,"ch4flux_umolm2s_mean"
"183","2020-07-08 00:00:00","fcre",NA,1.9786694375,"co2flux_umolm2s_mean"
"184","2020-07-08 00:00:00","fcre",NA,0.0113691666666667,"ch4flux_umolm2s_mean"
"185","2020-07-09 00:00:00","fcre",NA,2.30104938461538,"co2flux_umolm2s_mean"
"186","2020-07-09 00:00:00","fcre",NA,0.00952181818181818,"ch4flux_umolm2s_mean"
"187","2020-07-10 00:00:00","fcre",NA,3.84502214285714,"co2flux_umolm2s_mean"
"188","2020-07-10 00:00:00","fcre",NA,0.001079375,"ch4flux_umolm2s_mean"
"189","2020-07-13 00:00:00","fcre",NA,-0.0739337142857143,"co2flux_umolm2s_mean"
"190","2020-07-13 00:00:00","fcre",NA,0.003900375,"ch4flux_umolm2s_mean"
"191","2020-07-14 00:00:00","fcre",NA,-0.0108087407407407,"co2flux_umolm2s_mean"
"192","2020-07-14 00:00:00","fcre",NA,0.009685744,"ch4flux_umolm2s_mean"
"193","2020-07-15 00:00:00","fcre",NA,-1.53724430769231,"co2flux_umolm2s_mean"
"194","2020-07-15 00:00:00","fcre",NA,0.000580266666666667,"ch4flux_umolm2s_mean"
"195","2020-07-16 00:00:00","fcre",NA,6.06052,"co2flux_umolm2s_mean"
"196","2020-07-16 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"197","2020-07-17 00:00:00","fcre",NA,0.004103,"co2flux_umolm2s_mean"
